주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
253-1-000010,문화공연장,공영,노상,,강원도 동해시 천곡동 1091,65,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52117168,129.1120728,2022-04-05,4210000,강원도 동해시
253-1-000011,센트로빌1,공영,노상,,강원도 동해시 천곡동 1091,35,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52110221,129.1120001,2022-04-05,4210000,강원도 동해시
253-1-000012,센트로빌2,공영,노상,,강원도 동해시 천곡동 1091,34,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52110221,129.1120001,2022-04-05,4210000,강원도 동해시
253-1-000013,국민은행,공영,노상,,강원도 동해시 천곡동 1090-19,8,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52045612,129.1150723,2022-04-05,4210000,강원도 동해시
253-1-000014,이주민상가,공영,노상,,강원도 동해시 천곡동 1090-19,22,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52045612,129.1150555,2022-04-05,4210000,강원도 동해시
253-1-000015,뱅뱅,공영,노상,강원도 동해시 중앙로 248,강원도 동해시 천곡동 850-1,33,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52279509,129.1145338,2022-04-05,4210000,강원도 동해시
253-1-000016,튼튼소아과,공영,노상,,강원도 동해시 천곡동 1090-18,33,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52312376,129.1152191,2022-04-05,4210000,강원도 동해시
253-1-000017,천곡동사무소,공영,노상,,강원도 동해시 천곡동 1090-18,58,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52312376,129.1152422,2022-04-05,4210000,강원도 동해시
253-1-000018,보건소,공영,노상,,강원도 동해시 천곡동 1095,40,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52209465,129.1175966,2022-04-05,4210000,강원도 동해시
253-1-000019,기아자동차,공영,노상,,강원도 동해시 천곡동 1090-18,22,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52312376,129.1152422,2022-04-05,4210000,강원도 동해시
253-1-000020,엘지전자,공영,노상,,강원도 동해시 천곡동 1090-19,27,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52045612,129.1150723,2022-04-05,4210000,강원도 동해시
253-1-000021,한마음병원,공영,노상,,강원도 동해시 천곡동 1090-19,44,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52045612,129.1150723,2022-04-05,4210000,강원도 동해시
253-1-000024,북평 강변,공영,노상,,강원도 동해시 북평동 281,32,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,유료,30,600,10,200,,,,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)/3,8일장날운영",강원도 동해시시설관리공단,033-539-3820,37.48226944,129.1190586,2022-04-05,4210000,강원도 동해시
253-1-000025,북평 도로,공영,노상,,강원도 동해시 북평동 4-1,26,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,유료,30,600,10,200,,,,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)/3,8일장날운영",강원도 동해시시설관리공단,033-539-3820,37.48359128,129.1261089,2022-04-05,4210000,강원도 동해시
253-1-000026,북평 도로안,공영,노상,,강원도 동해시 북평동 5-2,32,1,미시행,평일+토요일+공휴일,9:00,18:00,9:00,18:00,9:00,18:00,유료,30,600,10,200,,,,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)/3,8일장날운영",강원도 동해시시설관리공단,033-539-3820,37.48417939,129.1255767,2022-04-05,4210000,강원도 동해시
253-1-000027,북평 이주민,공영,노상,,강원도 동해시 구미동 582-4,40,1,미시행,평일+토요일,0:00,23:59,0:00,23:59,0:00,0:00,무료,0,0,,,,,,,,강원도 동해시시설관리공단,033-539-3820,37.4799735,129.1283067,2022-04-05,4210000,강원도 동해시
253-2-000001,근로자종합복지회관,공영,노외,강원도 동해시 동굴로2,강원도 동해시 천곡동1005-12,100,1,미시행,평일+토요일,5:00,23:59,8:00,23:59,0:00,0:00,무료,0,0,,,,,,,,강원도 동해시시설관리공단,033-539-3722,37.51495486,129.1050133,2022-04-05,4210000,강원도 동해시
262-2-000023,개나리아파트주차장,공영,노외,,강원도 철원군 동송읍 이평리 586,104,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.20137606,127.2239736,2021-10-21,4300000,강원도 철원군
262-2-000024,구.재건중학교 주차장,공영,노외,,강원도 철원군 동송읍 이평리 840-4,49,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.20683404,127.2171969,2021-10-21,4300000,강원도 철원군
262-2-000025,동송초교주차장,공영,노외,,강원도 철원군 동송읍 이평리 838-49,14,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.20400652,127.217124,2021-10-21,4300000,강원도 철원군
262-2-000026,와수삼거리주차장,공영,노외,,강원도 철원군 서면 와수리 1139-9,26,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.23755036,127.436828,2021-10-21,4300000,강원도 철원군
262-2-000027,와수시장주차장,공영,노외,,강원도 철원군 서면 와수리 1158-1,52,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.23855842,127.4392969,2021-10-21,4300000,강원도 철원군
262-2-000028,우성연립주차장,공영,노외,,강원도 철원군 서면 와수리 1160-3,96,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.23773384,127.4394857,2021-10-21,4300000,강원도 철원군
262-2-000029,무금천주차장,공영,노외,,강원도 철원군 서면 와수리 915-1,11,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.24161958,127.442247,2021-10-21,4300000,강원도 철원군
262-2-000030,와수출장소주차장,공영,노외,,강원도 철원군 서면 와수리 1171-114,13,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.23871247,127.4396574,2021-10-21,4300000,강원도 철원군
262-2-000031,문화마을주차장,공영,노외,,강원도 철원군 서면 와수리 2410-4,40,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.243206,127.4375705,2021-10-21,4300000,강원도 철원군
262-2-000032,와수2리 주차장,공영,노외,,강원도 철원군 서면 와수리 1216-108,43,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.23947243,127.4371196,2021-10-21,4300000,강원도 철원군
262-2-000033,와수1리 주차장,공영,노외,,강원도 철원군 서면 와수리 916-1,41,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.24142453,127.4417407,2021-10-21,4300000,강원도 철원군
262-2-000034,자등리(김화농협)주차장,공영,노외,,강원도 철원군 서면 자등리 1823-61,58,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.16567256,127.4121891,2021-10-21,4300000,강원도 철원군
262-2-000035,신원아파트주차장,공영,노외,,강원도 철원군 서면 와수리 871-13,14,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.24411113,127.445038,2021-10-21,4300000,강원도 철원군
262-2-000036,육단리주차장,공영,노외,,강원도 철원군 근남면 육단리 280-2,25,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.23779489,127.4695784,2021-10-21,4300000,강원도 철원군
262-2-000037,갈말유명아파트주차장,공영,노외,,강원도 철원군 갈말읍 군탄리 1032,82,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.14831906,127.3011995,2021-10-21,4300000,강원도 철원군
262-2-000038,동송초교앞주차장,공영,노외,,강원도 철원군 동송읍 이평리 708-20,25,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.20524092,127.2193638,2021-10-21,4300000,강원도 철원군
262-2-000039,이평로 철원한농 주차장,공영,노외,,강원도 철원군 동송읍 이평리 658-19,36,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.2102178,127.2198747,2021-10-21,4300000,강원도 철원군
253-1-000002,우리집한정식,공영,노상,,강원도 동해시 천곡동 1090-8,47,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.5249158,129.1132062,2022-04-05,4210000,강원도 동해시
253-1-000003,시청편의점,공영,노상,,강원도 동해시 천곡동 1090-8,46,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52490663,129.1132231,2022-04-05,4210000,강원도 동해시
253-1-000004,금강,공영,노상,,강원도 동해시 천곡동 1090-3,18,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52519692,129.1072916,2022-04-05,4210000,강원도 동해시
253-1-000005,축협,공영,노상,,강원도 동해시 천곡동 1090-41,17,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52208112,129.1109855,2022-04-05,4210000,강원도 동해시
253-1-000006,신한은행,공영,노상,,강원도 동해시 천곡동 1090-19,10,1,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,30,600,10,200,300,6000,45000,현금,"경차, 유공, 장애인 차량 반값할인 목적외(가산금 5배)",강원도 동해시시설관리공단,033-539-3820,37.52045612,129.1150723,2022-04-05,4210000,강원도 동해시
282-2-000002,상상의거리 주차장,공영,노외,,충청북도 단양군 단양읍 도전리 645,46,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
262-2-000001,화지리주차장,공영,노외,,강원도 철원군 철원읍 화지리 41-121,16,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.21147723,127.214293,2021-10-21,4300000,강원도 철원군
262-2-000002,복개천주차장 1,공영,노외,,강원도 철원군 철원읍 화지리 28-17,43,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.210533,127.215048,2021-10-21,4300000,강원도 철원군
262-2-000003,복개천주차장 2,공영,노외,,강원도 철원군 철원읍 화지리 1023,23,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.210948,127.217953,2021-10-21,4300000,강원도 철원군
262-2-000004,복개천주차장 3,공영,노외,,강원도 철원군 철원읍 화지리 525-7,29,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.20812263,127.2093084,2021-10-21,4300000,강원도 철원군
262-2-000005,화인빌라 앞,공영,노외,,강원도 철원군 철원읍 화지리 35-20,30,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.215015,127.213469,2021-10-21,4300000,강원도 철원군
262-2-000006,철원농협주차장,공영,노외,,강원도 철원군 철원읍 화지리 30-21,18,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.213263,127.214373,2021-10-21,4300000,강원도 철원군
262-2-000007,산호아파트주차장,공영,노외,,강원도 철원군 철원읍 화지리 69-9,43,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.21310687,127.209874,2021-10-21,4300000,강원도 철원군
262-2-000008,철원중고주차장,공영,노외,,강원도 철원군 철원읍 화지리 52,14,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.209631,127.2100814,2021-10-21,4300000,강원도 철원군
262-2-000009,화지2리주차장,공영,노외,,강원도 철원군 철원읍 화지리 28-58,18,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.211623,127.217122,2021-10-21,4300000,강원도 철원군
262-2-000010,문화원앞주차장,공영,노외,,강원도 철원군 갈말읍 신철원리 648-2,52,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.14586414,127.312637,2021-10-21,4300000,강원도 철원군
262-2-000011,신철원시장주차장,공영,노외,,강원도 철원군 갈말읍 신철원리 718,109,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.14396841,127.3100413,2021-10-21,4300000,강원도 철원군
262-2-000012,하나로마트주차장,공영,노외,,강원도 철원군 갈말읍 신철원리 600-19,57,2,미시행,평일+토요일+공휴일,8:00,20:00,0:00,23:59,0:00,23:59,유료,1,0,0.5,500,12,7000,,카드,"주말, 공휴일 무료",강원도 철원군,033-450-5366,38.14610892,127.310366,2021-10-21,4300000,강원도 철원군
262-2-000013,문혜리시장주차장,공영,노외,,강원도 철원군 갈말읍 문혜리 1105-23,17,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.1843936,127.3196908,2021-10-21,4300000,강원도 철원군
262-2-000014,지포리주차장,공영,노외,,강원도 철원군 갈말읍 지포리 33,63,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.147325,127.3064452,2021-10-21,4300000,강원도 철원군
262-2-000015,문혜초교사거리주차장,공영,노외,,강원도 철원군 갈말읍 문혜리 895-10,39,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 철원군,033-450-5366,38.18572879,127.3205873,2021-10-21,4300000,강원도 철원군
